"","AP4_10_01","AP4_10_02","AP4_10_03","AP4_10_04","AP4_10_05","AP4_10_06","AP4_10_09","AP4_10_10","AP4_10_11","AP4_10_12","AP4_10_14","AP4_10_15","AP4_11_01","AP4_11_02","AP4_11_03","AP4_11_04","AP4_11_05","AP4_11_06","AP4_11_07","AP4_11_08","AP4_11_09","AP4_11_10"
"74464",1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
"74471",1,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2
"74473",1,2,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2
"74476",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74477",1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2
"74479",2,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2
"74480",1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74481",2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74482",1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
"74483",2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
"74484",1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
"74485",1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
"74498",1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
"74511",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
"74513",1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2
"74514",2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74558",1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
"74561",1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
"74562",1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74563",1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74564",1,1,2,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2
"74571",1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
"74577",1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
"74578",1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
"74579",1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2
"74581",1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74584",1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2
"74587",1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
"74589",1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
"74590",1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2
"74592",1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2
"74596",1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
"74600",1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
"74601",1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2
"74604",1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
"74609",2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2
"74621",1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
"74639",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74641",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74650",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74651",2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74654",1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
"74659",1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
"74663",1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2
"74666",2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
"74687",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74692",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74695",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
"74696",1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
"74698",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74704",1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
"74729",2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74730",2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2
"74731",1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2
"74757",1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2
"74763",2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2
"74766",2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
"74769",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74772",2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2
"74781",2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74815",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74816",1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2
"74817",1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
"74821",1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2
"74825",1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2
"74826",1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74827",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74829",1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
"74842",1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
"74846",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74847",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74850",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74855",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74859",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74866",1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2
"74874",1,1,2,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,2
"74882",1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
"74886",1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2
"74887",1,1,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
"74904",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74907",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74911",2,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2
"74915",1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
"74920",1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2
"74926",2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2
"74938",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74951",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74957",1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2
"74959",1,1,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2
"74961",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
"74964",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74968",1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2
"74969",1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
"74970",1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"74971",2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2
"74974",1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2
"74982",1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,2,2,2,2,1,2,2
"74991",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
"75017",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75030",1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
"75031",2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
"75032",1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2
"75051",2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2
"75056",2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2
"75059",1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
"75062",2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
"75063",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2
"75065",2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
"75066",2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
"75067",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75071",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75072",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75075",2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75078",2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
"75082",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
"75086",1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2
"75090",1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
"75091",2,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2
"75094",1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2
"75096",1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
"75099",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75107",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2
"75115",2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1,2,2,2,2
"75118",2,1,2,1,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2
"75125",1,1,1,1,2,1,1,1,2,1,2,2,1,1,2,2,2,1,1,2,2,2
"75126",2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,2
"75128",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75131",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75134",2,1,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2
"75135",2,1,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2
"75148",1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
"75151",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75152",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75157",1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75159",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75160",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
"75161",1,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2
"75162",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75169",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
"75170",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75171",2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
"75172",2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
"75173",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75176",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75177",1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75179",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75180",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75186",1,1,1,2,2,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2
"75205",1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2
"75217",2,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,2,1,2,1,2,2
"75218",1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2
"75220",1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,2,1,1,2,2,2
"75222",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
"75223",1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1
"75224",1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,1
"75225",1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,1,2,1,2,2
"75226",1,1,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2
"75227",1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2
"75228",1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
"75230",2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75239",1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2
"75240",2,1,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2
"75247",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75248",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75255",2,1,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2
"75271",2,1,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2
"75273",1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2
"75287",2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
"75289",1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,2
"75295",2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
"75296",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75301",2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75318",2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75328",2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75332",2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75345",2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2
"75376",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75384",1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2
"75387",1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2
"75391",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,2
"75393",2,1,2,2,2,1,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2
"75394",1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,1,1,2,2
"75395",2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,1,2,2
"75400",1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,1,2,2
"75402",2,2,2,2,2,1,2,1,2,1,2,1,1,1,1,2,2,1,2,2,2,2
"75403",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2
"75411",2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2
"75415",1,1,1,1,2,1,2,1,1,2,2,2,1,1,1,2,1,2,1,2,2,2
"75416",2,1,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,1,2,2,2,2
"75428",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2
"75433",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
"75435",2,1,1,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2
"75442",2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2
"75483",2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
"75496",1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2
"75498",2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
"75499",1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2
"75508",1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75511",2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
"75520",2,1,2,2,1,1,1,1,2,2,2,2,1,1,2,1,2,1,2,2,2,2
"75521",1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75522",1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2
"75523",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75526",1,1,2,1,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2
"75527",2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
"75530",2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
"75533",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75534",1,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
"75535",1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2
"75538",2,1,2,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,1,2,2
"75550",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2
"75557",2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75560",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75562",2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75572",1,1,2,2,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2,2,2
"75574",1,1,2,1,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2
"75582",1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2
"75588",1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
"75602",2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2
"75617",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2
"75619",2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2
"75624",1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2
"75665",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
"75696",1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2
"75698",2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
"75699",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75700",2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
"75703",2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2
"75711",2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
"75716",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75719",2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75720",1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
"75723",2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2
"75735",1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
"75768",2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
"75770",2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2
"75788",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75796",1,1,2,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,2,1,2,2
"75800",1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2
"75802",2,1,1,1,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2
"75804",1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2
"75805",1,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,2,1,2,2,2,2
"75880",1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2
"75889",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75927",2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
"75951",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75956",2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2
"75962",1,1,2,2,1,1,2,1,2,1,2,2,1,1,2,1,2,2,1,1,2,2
"75964",2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2
"75965",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"75966",1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2
"75971",1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2
"75983",2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2
"75986",2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2
"75988",2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2
"75994",1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2
"75997",1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2
"75998",2,1,2,2,2,1,2,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2
"76001",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"76009",1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,2
"76010",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"76026",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
"76028",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"76031",2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2
"76033",1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
"76034",1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
"76035",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"76036",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"76074",1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
"76094",1,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,1,2,2
"76101",1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2
"76107",1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"76108",1,1,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2
"76110",2,2,2,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
"76132",1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2
"76133",1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
"76137",1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,2,2
"76139",1,1,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2
"76158",1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2
"76161",1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
"76167",1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2
"76181",2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2
"76190",2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2
"76192",1,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2
"76194",2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"76196",1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,2,1,2,1,2,2
"76204",1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2
